signal_idx,stock_code,t0_date,zone_tag,dd_tier,position_ratio,trend_tag,golden_trend_t0,status,target_entry_price,actual_entry_price,entry_day_idx,tp_price,sl_price,exit_price,exit_day_idx,exit_reason,pnl
4198,sh600589,2026-02-13,high_trap,>20%,1.0,bull_aligned,7.4445,high_trap_skip,,,,,,,,,
4199,sz001270,2026-02-13,main_wave,>20%,0.6833,neutral,111.9763,simulated,114.43734,114.43734,9.0,134.681305446,100.945177614,100.945177614,20.0,sl,-0.1179
4200,sh603163,2026-02-13,high_trap,>20%,0.968,bull_aligned,70.1288,high_trap_skip,,,,,,,,,
4201,sh603929,2026-02-13,high_trap,10~15%,0.8137,neutral,109.2181,high_trap_skip,,,,,,,,,
4202,sz002951,2026-02-13,main_wave,>20%,0.485,bull_aligned,12.1655,simulated,14.490000000000002,14.490000000000002,6.0,17.053281000000002,12.781629000000002,17.053281000000002,12.0,tp,0.1769
4203,bj920207,2026-02-13,bottom_start,10~15%,0.2447,neutral,22.0267,observe_expire,27.363311999999997,,,,,,,observe_expire,
4204,sz300912,2026-02-13,main_wave,>20%,0.6715,bull_aligned,16.7616,simulated,33.21,33.21,0.0,39.084849000000006,29.294541,29.294541,6.0,sl,-0.1179
4205,sz002931,2026-02-13,high_zone,>20%,0.782,bull_aligned,56.1128,simulated,90.725,90.725,0.0,105.18656499999999,81.090005,81.090005,4.0,sl,-0.1062
4206,sh688031,2026-02-13,main_wave,>20%,0.6987,neutral,124.221,observe_expire,162.27,,,,,,,observe_expire,
4207,sz300461,2026-02-13,high_trap,>20%,0.9682,bull_aligned,21.1755,high_trap_skip,,,,,,,,,
4208,sz300806,2026-02-13,high_trap,>20%,0.8377,bull_aligned,33.921,high_trap_skip,,,,,,,,,
4209,sz000609,2026-02-13,main_wave,>20%,0.5901,neutral,7.0306,observe_expire,8.568,,,,,,,observe_expire,
4210,sh688308,2026-02-13,high_trap,3~5%,0.8906,bull_aligned,33.4872,high_trap_skip,,,,,,,,,
4211,sz001331,2026-02-13,high_zone,5~10%,0.7445,neutral,40.5145,observe_expire,48.76349999999999,,,,,,,observe_expire,
4212,sh603980,2026-02-13,high_trap,>20%,1.0,bull_aligned,4.7618,high_trap_skip,,,,,,,,,
4213,sh688147,2026-02-13,high_trap,>20%,0.9417,neutral,58.2771,high_trap_skip,,,,,,,,,
4214,sh600397,2026-02-13,high_trap,10~15%,1.0,bull_aligned,8.0549,high_trap_skip,,,,,,,,,
4215,sz300264,2026-02-24,high_trap,15~20%,0.9701,bull_aligned,5.6768,high_trap_skip,,,,,,,,,
4216,bj920088,2026-02-24,main_wave,3~5%,0.423,neutral,27.9213,observe_expire,42.0301,,,,,,,observe_expire,
4217,sz300461,2026-02-24,high_trap,>20%,0.9379,bull_aligned,22.7529,high_trap_skip,,,,,,,,,
4218,sz300164,2026-02-24,main_wave,0~3%,0.6015,bull_aligned,6.7737,observe_expire,10.359599999999999,,,,,,,observe_expire,
4219,sh603256,2026-02-24,high_trap,>20%,0.894,bull_aligned,36.6958,high_trap_skip,,,,,,,,,
4220,bj920090,2026-02-24,abyss_bottom,0~3%,0.002,bear_aligned,5.6829,observe_expire,5.3447,,,,,,,observe_expire,
4221,bj920046,2026-02-24,high_zone,0~3%,0.7059,bull_aligned,15.4181,observe_expire,25.444989999999997,,,,,,,observe_expire,
4222,sz000603,2026-02-24,main_wave,>20%,0.5092,neutral,36.9733,observe_expire,40.50306,,,,,,,observe_expire,
4223,sh600487,2026-02-24,high_trap,5~10%,0.8015,bull_aligned,26.849,high_trap_skip,,,,,,,,,
4224,sh601869,2026-02-24,high_trap,15~20%,0.9063,bull_aligned,109.1863,high_trap_skip,,,,,,,,,
4225,bj920471,2026-02-24,main_wave,>20%,0.3733,neutral,11.3128,simulated,14.44383,14.44383,6.0,16.998943527,12.740902443,12.740902443,18.0,sl,-0.1179
4226,sh603163,2026-02-24,high_trap,>20%,1.0,bull_aligned,72.9139,high_trap_skip,,,,,,,,,
4227,sz002155,2026-02-24,main_wave,15~20%,0.6701,bull_aligned,25.0259,observe_expire,28.868129999999997,,,,,,,observe_expire,
4228,sz300749,2026-02-24,high_trap,15~20%,0.8891,bull_aligned,12.2538,high_trap_skip,,,,,,,,,
4229,sz002716,2026-02-24,main_wave,>20%,0.5379,neutral,10.3875,observe_expire,12.312,,,,,,,observe_expire,
4230,sz301526,2026-02-24,high_trap,>20%,0.9073,bull_aligned,6.3539,high_trap_skip,,,,,,,,,
4231,sz301217,2026-02-24,high_trap,>20%,0.8738,neutral,27.7195,high_trap_skip,,,,,,,,,
4232,sz301291,2026-02-24,high_zone,10~15%,0.7345,bull_aligned,39.3781,observe_expire,48.9535,,,,,,,observe_expire,
4233,sh688480,2026-02-24,high_trap,15~20%,0.968,bull_aligned,56.646,high_trap_skip,,,,,,,,,
4234,sz000711,2026-02-25,high_trap,3~5%,1.0,bull_aligned,1.9583,high_trap_skip,,,,,,,,,
4235,sz301232,2026-02-25,main_wave,15~20%,0.6634,neutral,93.507,observe_expire,116.67213000000001,,,,,,,observe_expire,
4236,sz300986,2026-02-25,main_wave,>20%,0.5871,neutral,21.1288,simulated,27.666,27.666,4.0,32.5601154,24.4041786,24.4041786,16.0,sl,-0.1179
4237,sz300264,2026-02-25,high_trap,15~20%,0.9701,bull_aligned,5.6768,high_trap_skip,,,,,,,,,
4238,sh688228,2026-02-25,main_wave,15~20%,0.4092,bear_aligned,158.1824,simulated,135.0,135.0,0.0,158.88150000000002,119.0835,119.0835,3.0,sl,-0.1179
4239,sz002498,2026-02-25,high_trap,10~15%,1.0,bull_aligned,4.4132,high_trap_skip,,,,,,,,,
4240,sz001270,2026-02-25,main_wave,>20%,0.6808,neutral,107.6686,observe_expire,114.1497,,,,,,,observe_expire,
4241,sz301362,2026-02-25,main_wave,0~3%,0.6723,bull_aligned,33.8133,observe_expire,55.093866,,,,,,,observe_expire,
4242,sh688387,2026-02-25,main_wave,10~15%,0.5475,neutral,11.9466,observe_expire,13.57056,,,,,,,observe_expire,
4243,sz002931,2026-02-25,high_zone,>20%,0.7276,bull_aligned,57.2532,simulated,85.35749999999999,85.35749999999999,0.0,98.96348549999999,76.29253349999999,76.29253349999999,10.0,sl,-0.1062
4244,sh603616,2026-02-25,main_wave,>20%,0.4305,neutral,5.1335,observe_expire,6.084,,,,,,,observe_expire,
4245,sz301217,2026-02-25,high_trap,>20%,0.8738,neutral,27.7195,high_trap_skip,,,,,,,,,
4246,sz301526,2026-02-25,high_trap,>20%,0.9073,bull_aligned,6.3539,high_trap_skip,,,,,,,,,
4247,sh605376,2026-02-25,high_trap,>20%,0.8507,bull_aligned,66.6563,high_trap_skip,,,,,,,,,
4248,sh603980,2026-02-25,high_zone,>20%,0.7108,bull_aligned,4.8667,simulated,7.19625,7.19625,3.0,8.34333225,6.43200825,6.43200825,16.0,sl,-0.1062
4249,sz300164,2026-02-25,main_wave,0~3%,0.6015,bull_aligned,6.7737,observe_expire,10.359599999999999,,,,,,,observe_expire,
4250,sh605289,2026-02-25,high_trap,10~15%,1.0,bull_aligned,41.1012,high_trap_skip,,,,,,,,,
4251,sh688480,2026-02-25,high_trap,>20%,0.968,bull_aligned,56.646,high_trap_skip,,,,,,,,,
4252,sh688308,2026-02-25,high_trap,0~3%,0.9533,bull_aligned,34.3351,high_trap_skip,,,,,,,,,
4253,sh688228,2026-02-26,main_wave,>20%,0.3846,bear_aligned,157.2296,simulated,130.14,130.14,0.0,153.161766,114.79649399999998,114.79649399999998,6.0,sl,-0.1179
4254,sz301232,2026-02-26,main_wave,>20%,0.6475,neutral,93.1345,observe_expire,114.42861,,,,,,,observe_expire,
4255,sz300264,2026-02-26,high_trap,10~15%,0.9604,bull_aligned,5.7183,high_trap_skip,,,,,,,,,
4256,sz301217,2026-02-26,high_trap,>20%,0.9456,neutral,27.65,high_trap_skip,,,,,,,,,
4257,sh600078,2026-02-26,high_zone,>20%,0.7239,neutral,9.3695,observe_expire,11.628,,,,,,,observe_expire,
4258,sh603616,2026-02-26,main_wave,>20%,0.5854,bull_aligned,5.175,observe_expire,6.696000000000001,,,,,,,observe_expire,
4259,sh605289,2026-02-26,high_trap,15~20%,1.0,bull_aligned,41.187,high_trap_skip,,,,,,,,,
4260,sz300179,2026-02-26,high_trap,>20%,1.0,bull_aligned,13.9544,high_trap_skip,,,,,,,,,
4261,sz002498,2026-02-26,high_trap,10~15%,1.0,bull_aligned,4.4725,high_trap_skip,,,,,,,,,
4262,sz000711,2026-02-26,high_trap,3~5%,1.0,bull_aligned,2.0088,high_trap_skip,,,,,,,,,
4263,sz301362,2026-02-26,high_trap,0~3%,0.8039,bull_aligned,34.5952,high_trap_skip,,,,,,,,,
4264,sz000609,2026-02-26,main_wave,>20%,0.6276,neutral,7.2704,simulated,8.982000000000001,8.982000000000001,4.0,10.570915800000002,7.923022200000001,10.570915800000002,10.0,tp,0.1769
4265,sz300739,2026-02-26,high_trap,>20%,0.9238,bull_aligned,17.0972,high_trap_skip,,,,,,,,,
4266,sz300943,2026-02-26,high_trap,>20%,0.8093,bull_aligned,20.8891,high_trap_skip,,,,,,,,,
4267,sz300277,2026-02-26,high_trap,>20%,0.9075,bull_aligned,12.682,high_trap_skip,,,,,,,,,
4268,sz002378,2026-02-26,high_trap,>20%,0.9128,bull_aligned,17.037,high_trap_skip,,,,,,,,,
4269,sh600487,2026-02-26,high_trap,3~5%,0.9481,bull_aligned,27.3558,high_trap_skip,,,,,,,,,
4270,sz300617,2026-02-26,high_trap,10~15%,0.903,bull_aligned,33.5947,high_trap_skip,,,,,,,,,
4271,sh688480,2026-02-26,high_trap,>20%,0.9898,bull_aligned,57.3502,high_trap_skip,,,,,,,,,
4272,sz001209,2026-02-27,high_zone,>20%,0.7124,bull_aligned,18.9213,simulated,25.5265,25.5265,2.0,29.5954241,22.8155857,22.8155857,3.0,sl,-0.1062
4273,sz002350,2026-02-27,high_trap,5~10%,0.9667,bull_aligned,8.4902,high_trap_skip,,,,,,,,,
4274,sz002842,2026-02-27,high_trap,>20%,0.9501,bull_aligned,19.4358,high_trap_skip,,,,,,,,,
4275,sh688503,2026-02-27,high_zone,>20%,0.7944,bull_aligned,63.1121,simulated,84.3125,84.3125,5.0,97.7519125,75.3585125,82.73999786376953,21.0,expire,-0.01865087782037622
4276,sz300179,2026-02-27,high_trap,>20%,0.9167,bull_aligned,14.0612,high_trap_skip,,,,,,,,,
4277,bj920207,2026-02-27,bottom_start,15~20%,0.2717,neutral,22.5713,observe_expire,28.251541,,,,,,,observe_expire,
4278,sz301362,2026-02-27,high_trap,10~15%,0.8552,bull_aligned,35.8978,high_trap_skip,,,,,,,,,
4279,sz301232,2026-02-27,main_wave,>20%,0.6748,neutral,94.079,observe_expire,118.28573999999999,,,,,,,observe_expire,
4280,sz301226,2026-02-27,main_wave,>20%,0.5394,neutral,27.2947,observe_expire,29.744999999999997,,,,,,,observe_expire,
4281,sz002865,2026-02-27,main_wave,>20%,0.6224,neutral,71.3885,observe_expire,77.553,,,,,,,observe_expire,
4282,sz000826,2026-02-27,high_zone,>20%,0.7625,neutral,1.9528,simulated,2.3939999999999997,2.3939999999999997,2.0,2.7756035999999997,2.1397572,2.1397572,14.0,sl,-0.1062
4283,sz301636,2026-02-27,main_wave,>20%,0.6099,bull_aligned,50.8955,simulated,79.281,79.281,2.0,93.30580890000002,69.9337701,69.9337701,16.0,sl,-0.1179
4284,sh688480,2026-02-27,high_trap,>20%,0.9566,bull_aligned,57.6813,high_trap_skip,,,,,,,,,
4285,sh688309,2026-02-27,high_trap,0~3%,0.9663,bull_aligned,25.3616,high_trap_skip,,,,,,,,,
4286,sz002353,2026-02-27,high_trap,>20%,0.9662,bull_aligned,72.8185,high_trap_skip,,,,,,,,,
4287,sz301312,2026-02-27,high_zone,15~20%,0.7286,bull_aligned,38.0347,observe_expire,51.746309999999994,,,,,,,observe_expire,
4288,sh688530,2026-02-27,high_trap,>20%,0.8681,bull_aligned,17.2579,high_trap_skip,,,,,,,,,
4289,sz301226,2026-03-02,high_trap,>20%,1.0,bull_aligned,27.1846,high_trap_skip,,,,,,,,,
4290,sz000070,2026-03-02,high_trap,>20%,0.8044,bull_aligned,10.9946,high_trap_skip,,,,,,,,,
4291,sz002667,2026-03-02,high_trap,5~10%,0.8583,neutral,14.8028,high_trap_skip,,,,,,,,,
4292,sh600487,2026-03-02,high_trap,15~20%,0.9965,bull_aligned,28.4803,high_trap_skip,,,,,,,,,
4293,sh688035,2026-03-02,high_trap,>20%,0.9645,bull_aligned,44.799,high_trap_skip,,,,,,,,,
4294,sh605289,2026-03-02,high_trap,>20%,0.9746,bull_aligned,42.0084,high_trap_skip,,,,,,,,,
4295,sh688028,2026-03-02,high_trap,>20%,1.0,bull_aligned,65.4758,high_trap_skip,,,,,,,,,
4296,sz002378,2026-03-02,high_trap,>20%,1.0,bull_aligned,18.7875,high_trap_skip,,,,,,,,,
4297,sz002842,2026-03-02,high_trap,>20%,1.0,bull_aligned,20.7988,high_trap_skip,,,,,,,,,
4298,sh600331,2026-03-02,high_trap,>20%,0.9913,bull_aligned,13.3701,high_trap_skip,,,,,,,,,
4299,sz000510,2026-03-02,high_trap,>20%,0.9847,bull_aligned,12.1597,high_trap_skip,,,,,,,,,
4300,bj920571,2026-03-03,abyss_bottom,>20%,0.1749,neutral,8.6767,observe_expire,9.3217,,,,,,,observe_expire,
4301,bj920010,2026-03-03,abyss_bottom,>20%,0.1423,bear_aligned,10.248,observe_expire,11.085645,,,,,,,observe_expire,
4302,sh603616,2026-03-03,main_wave,>20%,0.6492,bull_aligned,5.3806,simulated,6.9479999999999995,6.9479999999999995,6.0,8.1771012,6.128830799999999,6.199999809265137,21.0,expire,-0.10765690712937004
4303,bj920351,2026-03-03,abyss_bottom,>20%,0.0846,neutral,19.8429,simulated,21.243,21.243,7.0,25.070988599999996,18.6917157,18.6917157,13.0,sl,-0.1201
4304,sz301302,2026-03-03,main_wave,>20%,0.4099,bull_aligned,21.0956,observe_expire,22.293,,,,,,,observe_expire,
4305,sz300157,2026-03-03,high_zone,>20%,0.7959,bull_aligned,4.5229,observe_expire,6.6405,,,,,,,observe_expire,
4306,sz301362,2026-03-03,high_trap,>20%,0.936,bull_aligned,37.2831,high_trap_skip,,,,,,,,,
4307,sz002207,2026-03-03,high_trap,>20%,0.8112,bull_aligned,7.762,high_trap_skip,,,,,,,,,
4308,bj920088,2026-03-03,high_zone,>20%,0.7016,bull_aligned,29.191,observe_expire,50.1315,,,,,,,observe_expire,
4309,sh600367,2026-03-03,high_trap,15~20%,0.9526,bull_aligned,16.9257,high_trap_skip,,,,,,,,,
4310,bj920260,2026-03-03,abyss_bottom,>20%,0.1466,bear_aligned,10.1834,simulated,10.879617,10.879617,9.0,12.840123983399998,9.5729749983,10.063218577154752,21.0,expire,-0.07503926129433125
4311,sz301158,2026-03-03,main_wave,>20%,0.6619,bull_aligned,16.1559,observe_expire,17.835929999999998,,,,,,,observe_expire,
4312,sz300164,2026-03-03,high_trap,>20%,0.934,bull_aligned,7.4285,high_trap_skip,,,,,,,,,
4313,sh600714,2026-03-03,high_trap,15~20%,0.9541,bull_aligned,12.8282,high_trap_skip,,,,,,,,,
4314,sz002506,2026-03-03,high_zone,5~10%,0.7814,bull_aligned,2.8784,simulated,4.759499999999999,4.759499999999999,0.0,5.703784799999998,4.281646199999999,5.703784799999998,3.0,tp,0.1984
4315,sz300393,2026-03-03,high_zone,15~20%,0.7687,bull_aligned,6.797,observe_expire,9.5665,,,,,,,observe_expire,
4316,bj920207,2026-03-03,main_wave,>20%,0.4369,neutral,22.563,simulated,31.25646,31.25646,8.0,36.785727774,27.571323366,27.571323366,13.0,sl,-0.1179
4317,bj920571,2026-03-04,high_trap,>20%,1.0,neutral,8.7174,high_trap_skip,,,,,,,,,
4318,bj920088,2026-03-04,high_trap,>20%,1.0,bull_aligned,29.7479,high_trap_skip,,,,,,,,,
4319,bj920010,2026-03-04,main_wave,15~20%,0.5275,neutral,10.186,simulated,12.10761,12.10761,8.0,14.249446209,10.680122781,14.249446209,10.0,tp,0.1769
4320,bj920021,2026-03-04,main_wave,>20%,0.4693,neutral,8.5051,simulated,10.35081,10.35081,2.0,12.181868288999999,9.130449501,9.130449501,11.0,sl,-0.1179
4321,sz000711,2026-03-04,high_trap,15~20%,1.0,bull_aligned,2.1321,high_trap_skip,,,,,,,,,
4322,sz002969,2026-03-04,main_wave,0~3%,0.6213,neutral,16.042,observe_expire,21.437,,,,,,,observe_expire,
4323,sz300157,2026-03-04,high_trap,>20%,1.0,bull_aligned,4.5589,high_trap_skip,,,,,,,,,
4324,sz002207,2026-03-04,high_trap,>20%,1.0,bull_aligned,7.9144,high_trap_skip,,,,,,,,,
4325,sz002490,2026-03-04,high_trap,>20%,0.8601,bull_aligned,6.5642,high_trap_skip,,,,,,,,,
4326,sh600871,2026-03-04,high_trap,>20%,0.9871,bull_aligned,2.5126,high_trap_skip,,,,,,,,,
4327,sh600722,2026-03-04,high_trap,0~3%,0.9706,bull_aligned,6.3285,high_trap_skip,,,,,,,,,
4328,sh603619,2026-03-04,high_trap,>20%,0.9914,bull_aligned,25.2337,high_trap_skip,,,,,,,,,
4329,sh600714,2026-03-04,high_trap,>20%,1.0,bull_aligned,13.0302,high_trap_skip,,,,,,,,,
4330,sz301362,2026-03-04,high_trap,>20%,0.9451,bull_aligned,37.7748,high_trap_skip,,,,,,,,,
4331,bj920299,2026-03-04,high_zone,>20%,0.7637,bull_aligned,19.0414,simulated,27.139124999999996,27.139124999999996,7.0,31.465101524999994,24.256949924999997,24.256949924999997,15.0,sl,-0.1062
4332,sz300164,2026-03-04,high_trap,>20%,1.0,bull_aligned,7.6851,high_trap_skip,,,,,,,,,
4333,sz000554,2026-03-04,high_trap,>20%,1.0,bull_aligned,7.1101,high_trap_skip,,,,,,,,,
4334,sz300393,2026-03-04,high_trap,>20%,0.9228,bull_aligned,6.8407,high_trap_skip,,,,,,,,,
4335,sh600498,2026-03-04,high_trap,>20%,1.0,bull_aligned,32.0605,high_trap_skip,,,,,,,,,
4336,bj920571,2026-03-05,high_trap,15~20%,1.0,bull_aligned,8.6628,high_trap_skip,,,,,,,,,
4337,bj920014,2026-03-05,high_trap,>20%,1.0,bull_aligned,10.8744,high_trap_skip,,,,,,,,,
4338,bj920010,2026-03-05,high_trap,15~20%,1.0,neutral,10.121,high_trap_skip,,,,,,,,,
4339,sz300461,2026-03-05,high_trap,>20%,0.8318,bull_aligned,28.947,high_trap_skip,,,,,,,,,
4340,sz002969,2026-03-05,main_wave,10~15%,0.5783,neutral,16.2331,observe_expire,18.9696,,,,,,,observe_expire,
4341,sh600875,2026-03-05,high_trap,15~20%,0.8219,bull_aligned,24.4874,high_trap_skip,,,,,,,,,
4342,sz300658,2026-03-05,high_trap,>20%,0.9415,bull_aligned,11.7082,high_trap_skip,,,,,,,,,
4343,sz002800,2026-03-05,high_zone,>20%,0.7564,bull_aligned,15.0734,observe_expire,20.2825,,,,,,,observe_expire,
4344,sz300277,2026-03-05,main_wave,>20%,0.6719,bull_aligned,13.4801,observe_expire,18.963,,,,,,,observe_expire,
4345,sz002350,2026-03-05,high_trap,5~10%,1.0,bull_aligned,8.6845,high_trap_skip,,,,,,,,,
4346,sh600714,2026-03-05,high_trap,>20%,1.0,bull_aligned,13.3148,high_trap_skip,,,,,,,,,
4347,bj920833,2026-03-05,main_wave,>20%,0.3807,bull_aligned,15.3078,simulated,18.369,18.369,4.0,21.618476100000002,16.2032949,21.618476100000002,6.0,tp,0.1769
4348,bj920351,2026-03-05,high_zone,>20%,0.7694,neutral,19.6755,simulated,30.343,30.343,0.0,35.1796742,27.1205734,27.1205734,0.0,sl,-0.1062
4349,sz002490,2026-03-05,high_trap,>20%,1.0,bull_aligned,6.6702,high_trap_skip,,,,,,,,,
4350,sh600487,2026-03-05,high_trap,15~20%,0.8601,bull_aligned,29.2468,high_trap_skip,,,,,,,,,
4351,bj920046,2026-03-05,high_zone,>20%,0.7951,bull_aligned,18.1531,observe_expire,27.093335,,,,,,,observe_expire,
4352,bj920299,2026-03-05,high_zone,>20%,0.7592,bull_aligned,19.1523,simulated,27.0731,27.0731,6.0,31.388552139999998,24.197936780000003,24.197936780000003,15.0,sl,-0.1062
4353,sz301373,2026-03-05,main_wave,0~3%,0.6651,bull_aligned,31.4442,observe_expire,39.998338,,,,,,,observe_expire,
4354,sh601126,2026-03-05,high_trap,>20%,0.9167,bull_aligned,31.2942,high_trap_skip,,,,,,,,,
4355,sz002498,2026-03-06,high_trap,>20%,0.8764,bull_aligned,5.0198,high_trap_skip,,,,,,,,,
4356,sz300323,2026-03-06,main_wave,15~20%,0.5901,bull_aligned,7.4247,observe_expire,7.685999999999999,,,,,,,observe_expire,
4357,sz002378,2026-03-06,high_trap,>20%,0.9648,bull_aligned,20.5129,high_trap_skip,,,,,,,,,
4358,sz300461,2026-03-06,high_trap,>20%,0.8678,bull_aligned,29.7539,high_trap_skip,,,,,,,,,
4359,bj920090,2026-03-06,bottom_start,>20%,0.2831,neutral,5.4543,observe_expire,6.5378,,,,,,,observe_expire,
4360,bj920471,2026-03-06,bottom_start,>20%,0.2768,neutral,11.9588,simulated,14.614117,14.614117,1.0,16.9976794827,13.0255624821,13.0255624821,9.0,sl,-0.1087
4361,sh688176,2026-03-06,high_zone,>20%,0.7824,neutral,10.8002,observe_expire,12.9865,,,,,,,observe_expire,
4362,sz300209,2026-03-06,main_wave,3~5%,0.6945,neutral,5.7193,observe_expire,7.2653,,,,,,,observe_expire,
4363,sz300658,2026-03-06,high_trap,>20%,0.8726,bull_aligned,11.9108,high_trap_skip,,,,,,,,,
4364,sh600875,2026-03-06,high_trap,15~20%,0.9771,bull_aligned,24.7136,high_trap_skip,,,,,,,,,
4365,sh600590,2026-03-06,main_wave,>20%,0.6498,bull_aligned,9.6248,observe_expire,12.033,,,,,,,observe_expire,
4366,bj920046,2026-03-06,high_trap,>20%,0.9473,bull_aligned,18.3467,high_trap_skip,,,,,,,,,
4367,sz000988,2026-03-06,high_trap,10~15%,0.9529,bull_aligned,68.4578,high_trap_skip,,,,,,,,,
4368,sz300831,2026-03-06,high_trap,>20%,0.907,bull_aligned,12.0938,high_trap_skip,,,,,,,,,
4369,sz301373,2026-03-06,high_trap,10~15%,0.989,bull_aligned,31.3121,high_trap_skip,,,,,,,,,
4370,bj920375,2026-03-09,main_wave,>20%,0.5692,bull_aligned,8.801,observe_expire,10.811969999999999,,,,,,,observe_expire,
4371,sz002498,2026-03-09,high_trap,>20%,1.0,bull_aligned,5.2963,high_trap_skip,,,,,,,,,
4372,bj920014,2026-03-09,high_zone,15~20%,0.7312,bull_aligned,10.3928,simulated,17.4325,17.4325,0.0,20.211240500000002,15.581168500000002,15.581168500000002,0.0,sl,-0.1062
4373,sh601567,2026-03-09,high_trap,>20%,1.0,bull_aligned,22.2729,high_trap_skip,,,,,,,,,
4374,bj920088,2026-03-09,main_wave,15~20%,0.6357,bull_aligned,30.559,simulated,65.97,65.97,0.0,77.64009300000001,58.192136999999995,77.64009300000001,2.0,tp,0.1769
4375,bj920090,2026-03-09,main_wave,>20%,0.4178,neutral,5.4067,observe_expire,6.597,,,,,,,observe_expire,
4376,sz002667,2026-03-09,high_trap,15~20%,1.0,bull_aligned,15.6643,high_trap_skip,,,,,,,,,
4377,bj920571,2026-03-09,main_wave,3~5%,0.3986,bull_aligned,8.38,simulated,11.543,11.543,0.0,14.194427099999999,10.162457199999999,10.162457199999999,0.0,sl,-0.1196
4378,sz002470,2026-03-09,main_wave,3~5%,0.6784,bull_aligned,1.8333,observe_expire,2.7742,,,,,,,observe_expire,
4379,sh600590,2026-03-09,high_trap,>20%,1.0,bull_aligned,9.8279,high_trap_skip,,,,,,,,,
4380,bj920207,2026-03-09,main_wave,>20%,0.4935,bull_aligned,22.7158,simulated,32.98545,32.98545,3.0,38.820576105,29.096465445,29.096465445,8.0,sl,-0.1179
4381,bj920046,2026-03-09,high_trap,>20%,0.8838,bull_aligned,18.7929,high_trap_skip,,,,,,,,,
4382,sh600673,2026-03-09,high_trap,>20%,0.9722,bull_aligned,23.4608,high_trap_skip,,,,,,,,,
4383,bj920010,2026-03-09,main_wave,10~15%,0.4839,bull_aligned,9.7656,simulated,12.742008,12.742008,0.0,14.411211048,11.2906932888,14.411211048,7.0,tp,0.131
4384,sz300017,2026-03-09,main_wave,>20%,0.5672,neutral,13.0552,observe_expire,15.78438,,,,,,,observe_expire,
4385,sz301120,2026-03-09,high_trap,>20%,0.8701,bull_aligned,17.0857,high_trap_skip,,,,,,,,,
4386,sz000534,2026-03-09,high_trap,>20%,0.9756,bull_aligned,25.0065,high_trap_skip,,,,,,,,,
4387,sh688176,2026-03-09,high_trap,>20%,1.0,bull_aligned,10.6828,high_trap_skip,,,,,,,,,
4388,bj920375,2026-03-10,main_wave,>20%,0.5692,bull_aligned,8.801,observe_expire,10.811969999999999,,,,,,,observe_expire,
4389,sz000988,2026-03-10,high_trap,15~20%,0.9756,bull_aligned,68.7227,high_trap_skip,,,,,,,,,
4390,sh688191,2026-03-10,high_trap,>20%,0.8654,bull_aligned,21.1776,high_trap_skip,,,,,,,,,
4391,sh601789,2026-03-10,main_wave,>20%,0.5397,neutral,4.9198,observe_expire,4.941000000000001,,,,,,,observe_expire,
4392,sz301373,2026-03-10,high_trap,>20%,0.9681,bull_aligned,31.1223,high_trap_skip,,,,,,,,,
4393,sz300257,2026-03-10,high_trap,>20%,0.9626,bull_aligned,17.3952,high_trap_skip,,,,,,,,,
4394,sz000533,2026-03-10,high_trap,>20%,1.0,bull_aligned,8.7521,high_trap_skip,,,,,,,,,
4395,bj920014,2026-03-10,high_zone,>20%,0.7312,bull_aligned,10.3928,simulated,17.4325,17.4325,0.0,20.211240500000002,15.581168500000002,15.581168500000002,2.0,sl,-0.1062
4396,sz002350,2026-03-10,high_trap,10~15%,0.8674,bull_aligned,8.7821,high_trap_skip,,,,,,,,,
4397,bj920368,2026-03-10,main_wave,>20%,0.3823,neutral,36.4468,simulated,39.168000000000006,39.168000000000006,5.0,46.09681920000001,34.55009280000001,34.55009280000001,13.0,sl,-0.1179
4398,sh688158,2026-03-10,main_wave,>20%,0.6603,bull_aligned,28.4379,observe_expire,34.038000000000004,,,,,,,observe_expire,
